,Item_Identifier,Outlet_Identifier,Outles_Sales
2093,FDN31,OUT035,1817.1625923479864
2094,FDI48,OUT045,2625.8986908062648
2095,FDS24,OUT017,2059.396527459742
2096,FDF46,OUT049,623.9459132555551
2097,DRG23,OUT017,1879.6811522891246
2098,FDG14,OUT018,2790.9598837464014
2099,NCY30,OUT049,2881.383444884946
2100,FDO28,OUT018,3568.8498574663395
2101,DRD24,OUT035,2591.182289782739
2102,FDI33,OUT049,1237.0744519948073
2103,FDN32,OUT046,3870.352038921533
2104,FDR16,OUT045,1744.1013105356303
2105,FDF26,OUT046,2896.145152063419
2106,NCN29,OUT018,1962.5499271691835
2107,FDE20,OUT045,2911.297435863491
2108,FDA46,OUT046,2911.2900810474243
2109,FDU28,OUT045,5573.544992673331
2110,FDQ48,OUT045,1511.6884683588303
2111,FDV36,OUT013,3800.289135655847
2112,FDR14,OUT018,2888.8581049870136
2113,FDP23,OUT017,2057.896308151541
2114,FDP56,OUT013,3281.96151222822
2115,FDK48,OUT010,984.0449306954775
2116,FDR48,OUT046,3597.6638622381215
2117,NCY29,OUT049,2241.8229385222794
2118,FDM22,OUT018,3142.180224196789
2119,DRJ01,OUT013,-234.62190501034206
2120,FDZ43,OUT045,1257.3320536518886
2121,FDV03,OUT035,2819.7739269761455
2122,FDX11,OUT027,1864.4937231202596
2123,NCA41,OUT027,652.772328839988
2124,FDE38,OUT017,-216.88567694725566
2125,FDI27,OUT018,1651.5254378088252
2126,FDN32,OUT013,2754.2042792696056
2127,NCN43,OUT017,2787.733527868319
2128,FDB47,OUT027,2690.2894462781996
2129,FDV03,OUT017,903.9635475728497
2130,NCN30,OUT045,1771.1906437494295
2131,NCV54,OUT010,-66.8860074137906
2132,FDV07,OUT013,4749.691445054876
2133,FDP07,OUT049,2381.136997831165
2134,FDK48,OUT018,2045.4850603829902
2135,FDM15,OUT019,269.7786223006964
2136,FDY19,OUT027,743.2196143134788
2137,FDK46,OUT046,1436.1001801590926
2138,FDY11,OUT045,816.4804002511574
2139,FDH09,OUT046,2072.0686838420497
2140,FDO08,OUT027,911.9351694891282
2141,FDU14,OUT013,4480.531248839969
2142,FDD22,OUT027,1365.278241378462
2143,FDM27,OUT017,860.4622066870121
2144,FDL02,OUT027,668.572273358571
2145,NCA17,OUT035,2600.709912337793
2146,FDE38,OUT019,1530.9569770389394
2147,NCG07,OUT049,2659.1031125217833
2148,DRC27,OUT013,2408.9372392035066
2149,FDA27,OUT035,1332.2997228025154
2150,FDW40,OUT045,2046.6323478809272
2151,DRI11,OUT013,2980.6454400376592
2152,FDN50,OUT046,2025.9099769476022
2153,FDR12,OUT046,2244.866860342958
2154,FDT34,OUT027,3295.1827064351573
2155,FDW11,OUT035,3384.9511423981603
2156,NCO30,OUT027,1770.9532042823357
2157,FDZ34,OUT017,734.702155397183
2158,FDU45,OUT017,1559.5111748964362
2159,NCD42,OUT035,729.1161898773146
2160,FDX25,OUT045,3578.219132624286
2161,NCR29,OUT046,3636.85200627734
2162,FDX43,OUT019,961.9846459202213
2163,FDB04,OUT010,648.571836865604
2164,FDR49,OUT027,2146.3568444528773
2165,FDS39,OUT018,3167.1976324901652
2166,FDW58,OUT045,2463.7061770995124
2167,FDG22,OUT019,1680.3512582879314
2168,FDG31,OUT017,1086.1519029278234
2169,NCV53,OUT027,2318.0760843202415
2170,DRJ37,OUT035,1128.617700164788
2171,FDV07,OUT035,4285.389033374649
2172,FDW52,OUT018,860.9649836180297
2173,FDT15,OUT045,3161.851498678951
2174,FDD02,OUT018,3056.1048482919728
2175,FDM16,OUT035,2076.8995297807
2176,NCE55,OUT046,892.3699314082787
2177,FDB57,OUT018,14.929415289286226
2178,FDQ04,OUT013,1535.1736140788792
2179,FDQ47,OUT019,1228.8360567817
2180,FDY14,OUT019,1619.5087774801186
2181,DRK37,OUT017,2497.730027571593
2182,FDO25,OUT017,1751.5555355573824
2183,FDL57,OUT046,983.1040322651331
2184,NCK29,OUT018,1505.781127303952
2185,FDK46,OUT027,2835.4595149462075
2186,NCB43,OUT010,4263.733810193147
2187,DRE01,OUT027,3350.1157079436352
2188,FDC46,OUT018,1708.7834011934751
2189,FDQ23,OUT045,3870.07555098405
2190,FDX38,OUT049,577.2132024060629
2191,FDG60,OUT018,718.203873479908
2192,FDW55,OUT017,4044.280713329157
2193,FDP39,OUT013,2824.585981748319
2194,FDB20,OUT018,1724.7332985749786
2195,FDV21,OUT017,-498.03331575543075
2196,FDZ02,OUT013,501.059830829397
2197,FDP19,OUT027,2653.2600034905954
2198,FDA38,OUT035,3760.800108371581
2199,FDH22,OUT045,2781.477172952342
2200,DRM11,OUT045,2062.5086144006964
2201,FDO12,OUT027,1849.247608421602
2202,FDT14,OUT049,2564.2287268503214
2203,FDW34,OUT010,1535.7591846419737
2204,FDG04,OUT027,360.67455509765864
2205,FDW59,OUT018,2561.0357449338794
2206,FDR33,OUT018,3065.5239475450203
2207,FDP32,OUT013,1425.6724804887713
2208,FDL13,OUT027,-251.60506121483422
2209,FDD22,OUT013,1162.2238887123942
2210,FDV40,OUT027,2125.893718170473
2211,NCD55,OUT046,2976.53317025995
2212,FDQ20,OUT010,1785.7159215133781
2213,FDD28,OUT045,3220.0112960142033
2214,FDC39,OUT045,3062.123507504766
2215,NCR17,OUT049,941.1168976669828
2216,DRO35,OUT018,4149.328633149364
2217,FDF40,OUT049,2468.580705614053
2218,FDR31,OUT018,3878.650197497881
2219,NCQ41,OUT017,2131.685667225353
2220,FDP38,OUT046,1720.3117481477693
2221,NCU54,OUT027,2793.7216401884343
2222,FDG22,OUT018,1285.7179424371175
2223,DRK59,OUT013,1122.8154938944836
2224,FDC37,OUT046,2765.109599629751
2225,NCO42,OUT013,3166.8708348866867
2226,NCT42,OUT017,3090.7576451702334
2227,FDX27,OUT035,3518.5036309417933
2228,FDV40,OUT018,3922.75711229636
2229,FDT45,OUT027,3563.49579797138
2230,FDS47,OUT019,2485.705849675109
2231,FDR45,OUT035,2898.4574694162657
2232,FDB03,OUT045,3005.9357416478683
2233,FDO49,OUT035,1625.5782592381631
2234,FDU60,OUT027,1395.631922382144
2235,FDB26,OUT018,2129.264515865337
2236,FDB46,OUT017,1267.1098319852326
2237,FDQ37,OUT019,2340.236733529383
2238,FDN03,OUT017,4509.686808933188
2239,NCX30,OUT045,479.99176484065606
2240,FDK32,OUT019,911.8671121002503
2241,DRM47,OUT013,1136.3245138554275
2242,NCO02,OUT046,2013.8223060971018
2243,FDP04,OUT013,3763.8599259620387
2244,NCO43,OUT049,875.5691852768065
2245,FDD59,OUT013,1003.7231717969261
2246,FDQ10,OUT017,822.0167848598142
2247,FDW45,OUT035,3062.8692714829585
2248,NCK30,OUT049,2910.852065643332
2249,FDU31,OUT018,1249.1286583487533
2250,NCQ17,OUT019,1785.4275817143582
2251,FDN01,OUT017,1157.06660001899
2252,FDZ19,OUT049,391.20334040393095
2253,DRG37,OUT017,3378.638161501263
2254,FDE32,OUT045,2815.0405706680313
2255,FDO34,OUT049,470.8245606285552
2256,FDM04,OUT019,1912.6487996515705
2257,FDZ25,OUT049,3092.875956138346
2258,FDU08,OUT049,778.3174495921497
2259,NCW30,OUT045,2678.3030594211928
2260,NCM18,OUT013,3264.228102457221
2261,FDS22,OUT035,2023.0507848730983
2262,NCH18,OUT017,1641.1651879646977
2263,FDC23,OUT013,777.5310372471695
2264,FDY46,OUT013,2960.5579568953444
2265,NCU06,OUT046,2329.83372317966
2266,FDX57,OUT045,2016.0672817505979
2267,FDX36,OUT027,3252.8497427594043
2268,FDL16,OUT045,693.844045181714
2269,FDT16,OUT010,3566.198210963831
2270,FDN16,OUT018,1934.0703486810078
2271,FDC03,OUT046,1221.5347969707698
2272,DRF60,OUT013,1002.9994494957123
2273,FDS27,OUT027,1731.596482411662
2274,FDP33,OUT010,1458.7063290186172
2275,FDJ36,OUT018,2428.3795347698
2276,NCR42,OUT013,-215.20709999804467
2277,FDV14,OUT017,1158.2378725750436
2278,NCP42,OUT035,3639.7864712630344
2279,FDB50,OUT027,1994.5768305040729
2280,NCC30,OUT027,1518.905357153341
2281,FDA23,OUT018,3107.2868527191813
2282,FDW16,OUT017,3628.895428953597
2283,FDQ52,OUT010,1723.4460193078587
2284,FDB58,OUT049,1310.8268363051889
2285,NCP29,OUT049,2055.107148546026
2286,NCM05,OUT045,3703.470056314381
2287,FDO25,OUT013,-169.8896784598403
2288,NCM54,OUT046,2513.1005003095397
2289,NCL54,OUT046,929.6134182442696
2290,FDL39,OUT010,2121.9448784829897
2291,FDF53,OUT018,3050.994525981087
2292,NCQ42,OUT035,2162.7440386947105
2293,FDF58,OUT013,3771.778557169622
2294,FDZ04,OUT035,1091.5042857120916
2295,FDE26,OUT019,736.0731950774966
2296,FDS60,OUT017,693.0195509678641
2297,FDV58,OUT017,1020.5471063560537
2298,FDM04,OUT045,633.2641867316893
2299,FDE08,OUT035,1782.2908485726227
2300,NCB43,OUT049,2527.6727698486693
2301,FDU11,OUT010,1636.3366069309645
2302,FDF22,OUT019,2128.31006527197
2303,FDE24,OUT013,3470.6617627380547
2304,DRJ49,OUT046,1662.856804057503
2305,NCQ53,OUT035,2131.5478890197205
2306,NCL41,OUT013,3170.6394446931367
2307,FDR22,OUT013,3172.946951604872
2308,FDH04,OUT035,899.5633119447401
2309,DRH15,OUT045,1968.0560357810557
2310,FDY40,OUT049,3705.6716109377826
2311,NCI17,OUT035,1296.2417109598491
2312,NCC18,OUT013,138.5056951285551
2313,FDY28,OUT027,177.2815862698019
2314,FDB45,OUT027,2485.741694719661
2315,NCL30,OUT018,4704.857934634441
2316,FDM10,OUT017,3881.6612347603896
2317,FDH22,OUT027,3880.6945500360816
2318,NCZ53,OUT017,726.8618678843218
2319,NCI18,OUT013,2829.6209133570874
2320,FDH14,OUT027,5545.839097467666
2321,FDR36,OUT027,1537.0627697367559
2322,FDW01,OUT045,3961.9915173102277
2323,FDK02,OUT027,3004.295583837498
2324,FDJ02,OUT018,-978.0526048837098
2325,FDU55,OUT013,8.029389884108923
2326,NCV18,OUT027,3850.030413376213
2327,FDH14,OUT018,1101.7621947217149
2328,FDZ37,OUT045,1290.4065379428991
2329,FDX49,OUT049,1320.970431945661
2330,NCD43,OUT046,870.3638065509671
2331,FDZ07,OUT013,4194.504075891893
2332,FDK43,OUT035,793.6043510377106
2333,FDR32,OUT018,2402.3092978718605
2334,FDT39,OUT013,3618.1862198248846
2335,NCV54,OUT017,2491.085758809863
2336,FDF38,OUT018,687.6979406192042
2337,FDV60,OUT046,-923.9430483949582
2338,FDH44,OUT027,1713.1579511418936
2339,FDS21,OUT046,1843.1534520509078
2340,NCL41,OUT045,-1193.5856314180887
2341,FDM46,OUT017,1027.343233834974
2342,FDU27,OUT045,1960.305327064479
2343,NCJ54,OUT017,3621.623851705887
2344,DRG51,OUT018,3462.4033787776852
2345,NCA29,OUT019,491.6267681878651
2346,FDR47,OUT045,1541.0684234223402
2347,NCL19,OUT027,1898.039462484071
2348,DRG01,OUT049,3711.3036329981155
2349,FDG10,OUT046,2989.122674900045
2350,NCV05,OUT049,1228.8598659484485
2351,NCH18,OUT019,2213.7987801393892
2352,FDV14,OUT018,1786.178994600027
2353,DRJ23,OUT035,2665.392016889146
2354,DRJ11,OUT046,826.8932815421277
2355,FDZ03,OUT017,2542.8989411437365
2356,FDI27,OUT010,2974.51101712106
2357,FDJ14,OUT018,3842.8728443105324
2358,FDU32,OUT017,1646.6318484621165
2359,FDD47,OUT027,3534.076846410565
2360,DRF36,OUT035,2304.5161938250335
2361,FDM21,OUT046,1174.6687260057297
2362,FDV10,OUT018,1631.5836174940894
2363,FDH60,OUT018,3101.431480327684
2364,FDX47,OUT010,2661.4213781687495
2365,FDT19,OUT019,1965.2577818213733
2366,FDO11,OUT045,1997.87396541397
2367,FDH24,OUT027,1705.2109764247898
2368,FDL02,OUT018,4128.050788196159
2369,FDB02,OUT049,1032.6604319562953
2370,FDA43,OUT046,584.297453007239
2371,FDG52,OUT045,2947.541134224767
2372,DRC12,OUT013,2970.8145079878727
2373,FDY37,OUT018,3885.104080984113
2374,NCU18,OUT045,2183.9905962869284
2375,FDU09,OUT035,2154.011136486418
2376,DRJ25,OUT027,1673.521091808749
2377,DRE12,OUT018,3173.12638695434
2378,DRL47,OUT017,3246.2857773936457
2379,DRK01,OUT046,3379.7913842762414
2380,FDC22,OUT019,4217.6928859502605
2381,FDG44,OUT013,3920.572994667995
2382,FDW04,OUT035,2620.7833421303035
2383,FDK09,OUT049,2400.2245569548886
2384,NCN43,OUT035,598.1390639062417
2385,FDG04,OUT049,1663.367062261801
2386,FDH32,OUT010,2644.872301688611
2387,DRI47,OUT017,1738.0999948728238
2388,DRE15,OUT013,3662.7118214787824
2389,FDY11,OUT035,721.6428709222348
2390,FDO60,OUT049,3809.7786748113635
2391,FDQ20,OUT018,2040.1679301401675
2392,FDO57,OUT027,2487.5166467388126
2393,FDT14,OUT019,758.5307272926653
2394,FDA57,OUT049,-1000.7125606853779
2395,DRN35,OUT017,2359.8798546432595
2396,FDJ03,OUT046,2555.645554715553
2397,FDX28,OUT017,1773.1299562476925
2398,DRE25,OUT045,891.2020873273411
2399,FDR09,OUT046,2467.123427940397
2400,FDB23,OUT035,2793.70624453914
2401,FDO08,OUT045,1005.0199125551258
2402,FDQ23,OUT049,3793.96778777468
2403,FDW04,OUT013,-1173.3366415221099
2404,DRK13,OUT010,3049.2890558841805
2405,NCL17,OUT027,1833.490886190364
2406,FDY21,OUT035,1921.2632414055952
2407,FDJ38,OUT027,-1213.2137310173505
2408,FDA37,OUT019,-1104.2652265368733
2409,FDV43,OUT013,1849.018649101066
2410,FDL36,OUT046,2131.639419156097
2411,FDD53,OUT045,828.9158821852607
2412,FDZ19,OUT010,4047.516371090948
2413,FDV21,OUT045,1152.132151353159
2414,NCL54,OUT018,1548.724789160549
2415,DRI47,OUT027,1428.6423421809966
2416,DRG03,OUT049,2573.6370331116145
2417,FDG21,OUT013,3273.816542397267
2418,FDW03,OUT018,1080.3655470292335
2419,NCI55,OUT046,1447.3836850716714
2420,DRC36,OUT019,3978.172526763469
2421,FDH22,OUT017,2004.853100917585
2422,FDV20,OUT045,1782.0827440093012
2423,NCU41,OUT027,1049.80315816828
2424,FDN46,OUT027,3744.7620186169715
2425,FDK50,OUT045,4439.406048202241
2426,NCA05,OUT027,3783.832022858199
2427,DRH01,OUT018,3468.251482486686
2428,FDT08,OUT018,1966.0070730048392
2429,FDM08,OUT018,4077.271312647407
2430,FDZ07,OUT035,496.5178460737154
2431,FDS22,OUT017,2795.1454252570247
2432,FDV35,OUT027,2305.539902250276
2433,FDI28,OUT010,2469.731363079527
2434,FDW58,OUT027,1530.621992845635
2435,FDT52,OUT045,887.6182678862926
2436,FDY34,OUT046,2238.527088825689
2437,FDR10,OUT046,4093.924151163092
2438,FDK57,OUT017,2822.6543360657606
2439,FDR02,OUT027,778.5004914539948
2440,FDX49,OUT046,4249.985662528759
2441,FDQ20,OUT046,1271.3902845892494
2442,DRK23,OUT045,3800.7512608352836
2443,NCW06,OUT046,2554.035301591667
2444,FDR31,OUT017,1726.126420326573
2445,NCE43,OUT013,-350.03952001619064
2446,DRO59,OUT027,2023.5378092686003
2447,FDN09,OUT049,1148.1508319513882
2448,FDR11,OUT046,2211.5248626976936
2449,FDO57,OUT013,-441.0756021765055
2450,NCX18,OUT017,3452.476625394675
2451,FDB05,OUT018,2828.564593507053
2452,FDQ08,OUT018,1310.1358428825413
2453,NCG43,OUT035,1965.0486284450456
2454,FDJ56,OUT013,3004.351488768276
2455,FDA13,OUT010,2424.327493065136
2456,FDO56,OUT017,1751.3741395374714
2457,FDB37,OUT018,3494.8984153834404
2458,FDZ02,OUT018,3244.6722389319484
2459,FDQ24,OUT046,2923.3907700107916
2460,FDM16,OUT013,2323.9294407499565
2461,FDU35,OUT049,2193.550882049233
2462,FDT35,OUT035,1468.990334816993
2463,NCX30,OUT049,3490.001771542675
2464,FDG04,OUT017,2017.9205129693014
2465,FDI12,OUT035,3684.980009498885
2466,FDE35,OUT035,3589.16459365964
2467,NCP14,OUT027,2786.5635606443375
2468,NCY53,OUT045,4214.141950074238
2469,FDP49,OUT017,1753.2226460047723
2470,FDQ04,OUT017,1085.2918395927168
2471,FDM39,OUT035,2839.6123439609346
2472,FDO58,OUT019,1117.0037946033162
2473,FDC56,OUT017,1948.9917590684104
2474,NCQ54,OUT046,1347.1710298297303
2475,FDV10,OUT027,75.94366872079695
2476,NCK17,OUT046,2689.8644731103377
2477,NCF55,OUT027,3030.4118252817584
2478,FDV33,OUT013,3012.6873778157687
2479,NCH29,OUT019,1132.6843714591505
2480,FDA37,OUT027,1223.1077330690684
2481,FDH46,OUT018,2124.1207952900377
2482,FDS25,OUT035,2281.5400305834437
2483,FDH04,OUT027,2909.9070091785675
2484,FDX52,OUT046,2099.5566379117217
2485,NCD42,OUT017,1608.9567739059516
2486,FDW47,OUT017,-167.93836357758096
2487,FDL25,OUT027,654.0066094660644
2488,NCJ06,OUT010,3109.422034912085
2489,FDY09,OUT013,2025.8326988495817
2490,FDS40,OUT046,1226.0617747357571
2491,FDH41,OUT017,-152.25768185350557
2492,FDG38,OUT035,2079.5841984020844
2493,FDU03,OUT027,3462.3832089559723
2494,FDV20,OUT046,3066.6362481849455
2495,DRB13,OUT045,1120.3172587779154
2496,NCQ30,OUT013,979.4936845221542
2497,NCH06,OUT013,3546.9894990069683
2498,FDU50,OUT018,1737.2346654923083
2499,NCO42,OUT019,3263.3041006134827
2500,FDW09,OUT018,3160.772000724068
2501,FDH04,OUT013,3067.6569643762377
2502,FDC21,OUT045,1026.4933952698766
2503,FDL21,OUT049,739.7637021975106
2504,FDM46,OUT010,3145.636356829391
2505,FDT22,OUT019,3465.6374877912917
2506,FDB28,OUT035,1192.882255703338
2507,FDI12,OUT018,3973.8990730470036
2508,FDA28,OUT045,3161.664891916335
2509,FDF59,OUT013,2334.2749067047425
2510,FDM45,OUT027,1193.746508048663
2511,FDQ56,OUT017,2415.9235805087055
2512,FDR46,OUT049,692.6231797603068
2513,FDT01,OUT013,2400.269234424446
2514,FDD16,OUT027,3543.1822325927496
2515,NCU30,OUT010,3185.7650751487618
2516,FDM40,OUT010,3046.193644785996
2517,FDI56,OUT035,2615.0341763142083
2518,NCS30,OUT013,2060.1102720612607
2519,FDU08,OUT017,738.8158786742633
2520,FDX51,OUT027,2282.798503187516
2521,FDA43,OUT045,2998.1172117203564
2522,FDX59,OUT010,3376.1563795786433
2523,FDC37,OUT018,4008.6933777796003
2524,FDP58,OUT013,1888.1545271189138
2525,NCY42,OUT035,1015.7917694400878
2526,FDF21,OUT018,2492.3974472698674
2527,FDU10,OUT027,901.885247078038
2528,DRL47,OUT018,3129.056885223991
2529,FDA58,OUT018,5121.913083538813
2530,FDJ22,OUT049,1477.6368091439058
2531,FDK50,OUT046,2343.3292561083117
2532,FDO38,OUT035,2872.7266631375546
2533,DRF60,OUT035,3143.754942985393
2534,NCZ42,OUT019,2823.754334590737
2535,FDD35,OUT049,4242.475398460963
2536,FDL25,OUT045,1863.6586145932988
2537,FDJ16,OUT013,3497.6295986431987
2538,DRK59,OUT049,1918.0097152667934
2539,FDI50,OUT046,3389.7625941785773
2540,NCB19,OUT045,1539.0781531498328
2541,DRI37,OUT035,1733.4551317546923
2542,FDA14,OUT027,1472.2918207595922
2543,FDC08,OUT018,1641.006558258508
2544,FDS45,OUT046,1854.6215385438109
2545,FDI21,OUT049,1981.1332041884575
2546,DRJ47,OUT035,1472.6592174128684
2547,DRE37,OUT027,2992.5413343465693
2548,FDT55,OUT018,3033.7579708461767
2549,NCG42,OUT027,2349.9663560267136
2550,FDA31,OUT049,2244.479360902942
2551,NCW42,OUT046,1649.3573312968185
2552,FDF50,OUT017,2610.2094608422967
2553,FDK56,OUT049,2208.95593353998
2554,FDX10,OUT035,3534.5989134568485
2555,NCK07,OUT027,3473.6868863455707
2556,FDZ49,OUT017,715.3801713793007
2557,FDR33,OUT013,4502.0396658169
2558,FDO44,OUT018,630.5429514105016
2559,FDA20,OUT046,2887.2994943118974
2560,NCL30,OUT045,2017.7966743843879
2561,FDI05,OUT019,791.3554331329251
2562,FDQ12,OUT018,3969.4449245167157
2563,FDH47,OUT017,3430.048977673862
2564,FDH34,OUT018,3498.9843986434357
2565,FDF29,OUT046,3058.517292529482
2566,FDG40,OUT018,3609.3927070605646
2567,NCE18,OUT017,3229.0733584826685
2568,FDP21,OUT010,615.7409702229211
2569,FDY50,OUT013,2443.2782385639093
2570,FDB36,OUT049,3108.5040695552657
2571,NCZ29,OUT049,-1260.6821361301136
2572,FDU20,OUT018,3158.7540105746566
2573,FDO56,OUT013,-428.91342908142497
2574,FDW31,OUT049,1951.2960684716709
2575,DRH59,OUT013,2403.16004956942
2576,NCB30,OUT017,879.1088498180625
2577,FDK43,OUT027,1958.3839347902149
2578,FDW43,OUT045,2341.283421255949
2579,NCL19,OUT017,1590.488313947024
2580,FDJ27,OUT046,2545.3787768538887
2581,FDC45,OUT046,2192.099762159185
2582,FDY40,OUT035,1.9208556251767277
2583,NCM41,OUT035,2379.2011648420557
2584,NCK18,OUT019,1812.530280986858
2585,FDP37,OUT049,3202.1178901942935
2586,FDA27,OUT027,-1150.4557303847546
2587,NCX30,OUT035,2830.2453769641716
2588,FDR09,OUT017,1816.3391454157609
2589,FDG08,OUT027,5162.246084160577
2590,NCU30,OUT013,327.54742462207275
2591,FDB16,OUT017,1442.5866388164757
2592,FDM16,OUT017,766.8991546362329
2593,FDC48,OUT013,1800.842067873486
2594,NCF18,OUT046,2286.522784244635
2595,FDU46,OUT018,-528.9257870670874
2596,FDH41,OUT018,2688.41027433251
2597,NCN42,OUT010,1715.5820377213524
2598,FDU49,OUT046,4403.295813193819
2599,FDB20,OUT027,3990.581901873618
2600,FDG50,OUT019,1102.413496434931
2601,FDW20,OUT045,1011.2382409345719
2602,NCO55,OUT049,2356.593763401973
2603,FDX48,OUT046,880.410397493703
2604,FDU48,OUT046,3148.302537721263
2605,FDR48,OUT019,2124.328014931578
2606,FDK27,OUT013,901.3815877785057
2607,FDT35,OUT013,3020.849694341101
2608,FDN12,OUT049,2003.2423501356407
2609,NCE31,OUT019,3323.394137989351
2610,FDL21,OUT017,1742.3762277034264
2611,FDV56,OUT017,1005.70679103261
2612,FDR16,OUT017,1674.5893343136859
2613,NCP41,OUT049,-246.1023284431526
2614,FDJ27,OUT013,1020.3630021433144
2615,FDA07,OUT017,5044.492391274309
2616,FDK55,OUT049,2859.1340645751607
2617,FDM33,OUT049,2371.3702385379697
2618,FDY46,OUT046,3020.8822882922946
2619,FDD36,OUT046,2705.8502688398994
2620,FDB12,OUT027,449.31293743663923
2621,FDF28,OUT019,1020.0283229992663
2622,NCE07,OUT019,4211.389304680908
2623,FDW50,OUT027,1859.4350125081007
2624,NCW18,OUT017,593.870622776879
2625,NCJ17,OUT019,2059.93251589746
2626,DRZ24,OUT010,1157.2485523970972
2627,FDS07,OUT035,3215.4612254302288
2628,NCW05,OUT010,2646.3202682038886
2629,FDZ22,OUT018,1512.869275323164
2630,FDK02,OUT046,3572.837927140343
2631,FDZ45,OUT027,4040.564266597242
2632,FDL25,OUT046,1723.4196533179345
2633,FDS08,OUT045,859.8800959591706
2634,NCZ42,OUT027,3571.3234091220984
2635,FDX57,OUT035,4104.480253048156
2636,FDF21,OUT046,2833.4609958310625
2637,FDJ56,OUT018,2867.1264942582166
2638,FDX10,OUT013,705.0662325177451
2639,DRG48,OUT035,3534.3003509525347
2640,DRN37,OUT046,2541.0633489439288
2641,NCY41,OUT018,4885.7282707442355
2642,FDN28,OUT045,3443.6061024241485
2643,FDE34,OUT045,3681.3369924389804
2644,FDR10,OUT045,1049.2086179147125
2645,FDC32,OUT017,2311.4666687219287
2646,DRG13,OUT046,1642.7517548912817
2647,FDP59,OUT049,2141.5555791606703
2648,NCT53,OUT010,4575.770826088283
2649,FDL57,OUT027,2491.1710199779955
2650,FDN32,OUT010,2491.0923612004462
2651,FDK09,OUT018,3653.4990760427645
2652,FDA52,OUT010,2889.149905722305
2653,FDC57,OUT049,3031.4165096846773
2654,FDI09,OUT035,1587.1872742585851
2655,NCB07,OUT046,2104.0477246646233
2656,FDP26,OUT035,4204.509368467061
2657,FDP40,OUT027,2567.315080988899
2658,FDL15,OUT013,2113.5831131343757
2659,FDV07,OUT046,3687.159227475287
2660,FDS03,OUT017,2353.418920446604
2661,FDE50,OUT049,4033.1620420434424
2662,FDQ15,OUT017,3971.8843260889616
2663,FDQ33,OUT010,-224.1085881103711
2664,FDT22,OUT013,875.8668542319288
2665,DRO35,OUT035,2808.9367677353084
2666,FDJ41,OUT049,1985.8551424368443
2667,FDQ27,OUT035,860.5597807783666
2668,FDC26,OUT017,693.2577917220808
2669,NCF43,OUT027,3819.6052555062315
2670,NCR50,OUT035,2670.00551258252
2671,FDE39,OUT018,1390.9515886180693
2672,FDN49,OUT027,2457.521515398909
2673,DRG11,OUT035,2864.6488802202703
2674,NCA18,OUT049,2660.217609416751
2675,FDM36,OUT018,5192.478300571853
2676,FDW32,OUT017,2897.181475251691
2677,NCQ18,OUT010,2359.032821771209
2678,FDX14,OUT027,558.5847887875714
2679,FDD46,OUT017,1622.874487428577
2680,FDI34,OUT019,3539.3790285219457
